item, latitude, longitude
IMG_0_545.jpg, 40.779560563838295, -74.16160593866888
IMG_1_545.jpg, 40.78095837273946, -74.16094240197688
IMG_2_545.jpg, 40.781115370294415, -74.16132185100253
IMG_3_545.jpg, 40.778301012428265, -74.1613103892481
IMG_4_545.jpg, 40.7768375150127, -74.1588794723651
IMG_5_545.jpg, 40.782744474999944, -74.16177987799622
IMG_6_545.jpg, 40.7777793311798, -74.16450734438124
IMG_7_545.jpg, 40.77613721851183, -74.15928266969681
IMG_8_545.jpg, 40.77636843560652, -74.1604065429455
IMG_9_545.jpg, 40.778680704176196, -74.1639445578337
IMG_10_545.jpg, 40.78023987408134, -74.16266750776207
IMG_11_545.jpg, 40.777047909323606, -74.16017531464287
IMG_12_545.jpg, 40.77292632299291, -74.16242639528289
IMG_13_545.jpg, 40.77381332123122, -74.16383127664125
IMG_14_545.jpg, 40.7798928219218, -74.16106753887017
