item, latitude, longitude
IMG_0_1936.jpg, 40.61443939633275, -74.36908396258623
IMG_1_1936.jpg, 40.6234156727773, -74.36975807824852
IMG_2_1936.jpg, 40.61622486195466, -74.36772178141318
IMG_3_1936.jpg, 40.61757170649413, -74.37094591067093
IMG_4_1936.jpg, 40.615773059796766, -74.38102357772297
IMG_5_1936.jpg, 40.61655422431795, -74.37799259083893
IMG_6_1936.jpg, 40.60899488754581, -74.39427933066221
IMG_7_1936.jpg, 40.6142899312737, -74.38269332079142
IMG_8_1936.jpg, 40.602129613435345, -74.3839843604862
IMG_9_1936.jpg, 40.60310212374517, -74.37702608334988
IMG_10_1936.jpg, 40.62034366040422, -74.36950978130002
IMG_11_1936.jpg, 40.60303675556984, -74.38429921704441
IMG_12_1936.jpg, 40.60385752337478, -74.37665847312
IMG_13_1936.jpg, 40.60505381014887, -74.37826831198166
IMG_14_1936.jpg, 40.61672439587824, -74.36584401272836
