item, latitude, longitude
IMG_0_252.jpg, 39.74144487916337, -104.8536038142847
IMG_1_252.jpg, 39.74119865600718, -104.84945855308042
IMG_2_252.jpg, 39.74034585916267, -104.86545773135853
IMG_3_252.jpg, 39.74220282202538, -104.85303731056041
IMG_4_252.jpg, 39.74356617997465, -104.84805907710931
IMG_5_252.jpg, 39.74035067025617, -104.84874629042365
IMG_6_252.jpg, 39.74271565212071, -104.85175972206142
IMG_7_252.jpg, 39.742755226899575, -104.85351796503734
IMG_8_252.jpg, 39.742496186483656, -104.84888018467588
IMG_9_252.jpg, 39.74212955054725, -104.85882257631927
IMG_10_252.jpg, 39.74230601918534, -104.86190892305581
IMG_11_252.jpg, 39.74074172012465, -104.8656391797116
IMG_12_252.jpg, 39.74141332416448, -104.85233413582303
IMG_13_252.jpg, 39.74034779497988, -104.85417091046907
IMG_14_252.jpg, 39.74372212576954, -104.86273361476859
