item, latitude, longitude
IMG_0_4023.jpg, 26.20588618455708, -80.22140406527195
IMG_1_4023.jpg, 26.20510857621255, -80.22451542144469
IMG_2_4023.jpg, 26.20188977109798, -80.23598193626363
IMG_3_4023.jpg, 26.205843289711396, -80.22631030997945
IMG_4_4023.jpg, 26.206988869660425, -80.22779793004119
IMG_5_4023.jpg, 26.202662408250244, -80.23571494665794
IMG_6_4023.jpg, 26.205658183513986, -80.22916469281351
IMG_7_4023.jpg, 26.207532397346007, -80.22368629577333
IMG_8_4023.jpg, 26.20670225857551, -80.22377176714005
IMG_9_4023.jpg, 26.20627149040732, -80.22554158503122
IMG_10_4023.jpg, 26.2073008989728, -80.23249607072533
IMG_11_4023.jpg, 26.208286542169933, -80.23367918697964
IMG_12_4023.jpg, 26.201233743442014, -80.22165440227059
IMG_13_4023.jpg, 26.20136104500217, -80.2277109753267
IMG_14_4023.jpg, 26.201857551470724, -80.22934513187856
