item, latitude, longitude
IMG_0_673.jpg, 36.0090522556102, -115.2921159065554
IMG_1_673.jpg, 35.99880263322192, -115.28921511664646
IMG_2_673.jpg, 36.008910917064654, -115.28527193782182
IMG_3_673.jpg, 36.00932538894608, -115.2839834484582
IMG_4_673.jpg, 35.99808247859818, -115.29527164157324
IMG_5_673.jpg, 36.011343799420295, -115.29812799132944
IMG_6_673.jpg, 36.00373718659648, -115.28753803738651
IMG_7_673.jpg, 36.00516753630367, -115.2943860751956
IMG_8_673.jpg, 36.007328105451364, -115.29364297465675
IMG_9_673.jpg, 36.0108395352808, -115.29650530578058
IMG_10_673.jpg, 36.00860046329441, -115.29067194863829
IMG_11_673.jpg, 36.01203222163661, -115.29063016046435
IMG_12_673.jpg, 36.00641897540929, -115.282253120915
IMG_13_673.jpg, 36.004635556232415, -115.28790059843955
IMG_14_673.jpg, 35.99936987668507, -115.29735364547408
