item, latitude, longitude
IMG_0_109.jpg, 27.509601653377704, -99.45740585221283
IMG_1_109.jpg, 27.50693979934588, -99.45905853818562
IMG_2_109.jpg, 27.50802891322454, -99.46209048159754
IMG_3_109.jpg, 27.50216482765858, -99.46124344633108
IMG_4_109.jpg, 27.499871973676452, -99.44848766664957
IMG_5_109.jpg, 27.49964623472857, -99.46082118981981
IMG_6_109.jpg, 27.49902197500318, -99.44794872800655
IMG_7_109.jpg, 27.501214065205616, -99.44896331989293
IMG_8_109.jpg, 27.50927556203823, -99.45783837023262
IMG_9_109.jpg, 27.507028793759776, -99.45912061490085
IMG_10_109.jpg, 27.497649402955187, -99.44970417669873
IMG_11_109.jpg, 27.507781765311613, -99.46283782283642
IMG_12_109.jpg, 27.49917673061895, -99.45798647506548
IMG_13_109.jpg, 27.505415717636335, -99.46078326332241
IMG_14_109.jpg, 27.499748684255035, -99.44913665779049
