item, latitude, longitude
IMG_0_1076.jpg, 30.44632454760363, -91.21339834661666
IMG_1_1076.jpg, 30.45249453877688, -91.21173527177024
IMG_2_1076.jpg, 30.455145573153164, -91.20932668514426
IMG_3_1076.jpg, 30.445699318989064, -91.21515653280245
IMG_4_1076.jpg, 30.458664592254497, -91.20772136060083
IMG_5_1076.jpg, 30.451242362506687, -91.22223380628076
IMG_6_1076.jpg, 30.46282007543689, -91.21687295172299
IMG_7_1076.jpg, 30.4540239591335, -91.21144723088031
IMG_8_1076.jpg, 30.450081312252934, -91.2123443214738
IMG_9_1076.jpg, 30.44633363641104, -91.22058312721833
IMG_10_1076.jpg, 30.446361947951374, -91.20348510781864
IMG_11_1076.jpg, 30.445585173767753, -91.21647818887453
IMG_12_1076.jpg, 30.460235984199628, -91.21001001509683
IMG_13_1076.jpg, 30.451547143660687, -91.2043551453339
IMG_14_1076.jpg, 30.458921042018112, -91.2083640278534
