item, latitude, longitude
IMG_0_1031.jpg, 39.117526764470995, -94.5722155346539
IMG_1_1031.jpg, 39.11658085473077, -94.56677306139004
IMG_2_1031.jpg, 39.109943643880875, -94.57050318186941
IMG_3_1031.jpg, 39.11139179557866, -94.5680534881788
IMG_4_1031.jpg, 39.11819768322699, -94.5712299168822
IMG_5_1031.jpg, 39.11690639722126, -94.5678124382108
IMG_6_1031.jpg, 39.11311735978211, -94.56953244992965
IMG_7_1031.jpg, 39.115095897919815, -94.57591807831804
IMG_8_1031.jpg, 39.11233402499624, -94.56579723146648
IMG_9_1031.jpg, 39.10780078961713, -94.5693585299323
IMG_10_1031.jpg, 39.107949249447714, -94.5725658919687
IMG_11_1031.jpg, 39.108315382348096, -94.56799503715912
IMG_12_1031.jpg, 39.110282787351984, -94.57705391326353
IMG_13_1031.jpg, 39.117478129884645, -94.57099262897007
IMG_14_1031.jpg, 39.11627881132132, -94.56639995520933
