item, latitude, longitude
IMG_0_2534.jpg, 35.36122273734271, -118.98327823378297
IMG_1_2534.jpg, 35.35676812136818, -118.98773904204755
IMG_2_2534.jpg, 35.35276902320914, -118.99147928112403
IMG_3_2534.jpg, 35.355240809161316, -118.99367592045805
IMG_4_2534.jpg, 35.35484047961858, -118.99270636528873
IMG_5_2534.jpg, 35.35936032021759, -118.98423465924532
IMG_6_2534.jpg, 35.35581023164666, -118.9933304794568
IMG_7_2534.jpg, 35.35521255062431, -118.9922701541178
IMG_8_2534.jpg, 35.3535441497223, -118.99250579368159
IMG_9_2534.jpg, 35.35724151786984, -118.98815061256339
IMG_10_2534.jpg, 35.354523209300496, -118.98880868580366
IMG_11_2534.jpg, 35.35318130704848, -118.98630670970323
IMG_12_2534.jpg, 35.354950784245084, -118.99194938785291
IMG_13_2534.jpg, 35.35411553554779, -118.98849589366077
IMG_14_2534.jpg, 35.35465144389613, -118.98597775891493
