item, latitude, longitude
IMG_0_1832.jpg, 32.03528061899259, -81.08518816459707
IMG_1_1832.jpg, 32.02752514759304, -81.08938842891786
IMG_2_1832.jpg, 32.03601333346851, -81.08609879775999
IMG_3_1832.jpg, 32.02740463797964, -81.0875015839086
IMG_4_1832.jpg, 32.03318233265351, -81.08607710457544
IMG_5_1832.jpg, 32.02776274399651, -81.09007428570708
IMG_6_1832.jpg, 32.02696110995941, -81.08782907798805
IMG_7_1832.jpg, 32.03145654567021, -81.09181341724512
IMG_8_1832.jpg, 32.03012170494352, -81.08577044855744
IMG_9_1832.jpg, 32.03752291243322, -81.08921005780427
IMG_10_1832.jpg, 32.02622844818519, -81.08985485866489
IMG_11_1832.jpg, 32.03731879019586, -81.08142428762895
IMG_12_1832.jpg, 32.03065284821541, -81.08487025444693
IMG_13_1832.jpg, 32.024808302653746, -81.0909620226143
IMG_14_1832.jpg, 32.02658688658194, -81.09069616619797
