item, latitude, longitude
IMG_0_1756.jpg, 32.08109819092598, -81.1180243781402
IMG_1_1756.jpg, 32.075981229005734, -81.12116768521624
IMG_2_1756.jpg, 32.08280030384536, -81.12186111340941
IMG_3_1756.jpg, 32.07256759915086, -81.11398819486439
IMG_4_1756.jpg, 32.08759375789186, -81.12445227929652
IMG_5_1756.jpg, 32.079159598629964, -81.1154940219507
IMG_6_1756.jpg, 32.08562614761012, -81.12291231388788
IMG_7_1756.jpg, 32.07713266833172, -81.10434356303853
IMG_8_1756.jpg, 32.073939043722305, -81.10098826763033
IMG_9_1756.jpg, 32.07943393943851, -81.1143284791685
IMG_10_1756.jpg, 32.085017193509636, -81.11454056657129
IMG_11_1756.jpg, 32.08528124826659, -81.11592874612664
IMG_12_1756.jpg, 32.077400138592516, -81.1060319115878
IMG_13_1756.jpg, 32.07359701374375, -81.11968059301243
IMG_14_1756.jpg, 32.07514109881197, -81.11835865459575
