item, latitude, longitude
IMG_0_1410.jpg, 26.284312538860817, -80.19896142055161
IMG_1_1410.jpg, 26.283119765459304, -80.19434245788514
IMG_2_1410.jpg, 26.278137674694076, -80.2010604250077
IMG_3_1410.jpg, 26.282572082703076, -80.19478255350711
IMG_4_1410.jpg, 26.291862993514627, -80.19550914224916
IMG_5_1410.jpg, 26.29448142864103, -80.18702177377594
IMG_6_1410.jpg, 26.274825179728843, -80.19558114820279
IMG_7_1410.jpg, 26.284318883171714, -80.19811787728702
IMG_8_1410.jpg, 26.287312587316503, -80.19989563566321
IMG_9_1410.jpg, 26.29721064479429, -80.20213803489182
IMG_10_1410.jpg, 26.29049058977094, -80.18649094618657
IMG_11_1410.jpg, 26.295262966817454, -80.19577596390118
IMG_12_1410.jpg, 26.28933381922792, -80.20140308683939
IMG_13_1410.jpg, 26.29502705830193, -80.19412680863914
IMG_14_1410.jpg, 26.290364689697125, -80.19607535287115
