item, latitude, longitude
IMG_0_1486.jpg, 42.14579459186095, -72.52111321704636
IMG_1_1486.jpg, 42.152033765996194, -72.53535070224638
IMG_2_1486.jpg, 42.14981431451343, -72.52770812822685
IMG_3_1486.jpg, 42.138940113002825, -72.54341738863133
IMG_4_1486.jpg, 42.152097703735805, -72.53108747006455
IMG_5_1486.jpg, 42.14958041421832, -72.5221870483475
IMG_6_1486.jpg, 42.14545995993926, -72.5427836967613
IMG_7_1486.jpg, 42.15212196794752, -72.54357566253641
IMG_8_1486.jpg, 42.14367524015051, -72.53139633380518
IMG_9_1486.jpg, 42.149413394865576, -72.54725767940015
IMG_10_1486.jpg, 42.15385924508423, -72.54423436005338
IMG_11_1486.jpg, 42.150990077558546, -72.53201206852096
IMG_12_1486.jpg, 42.14132463205336, -72.53381160098492
IMG_13_1486.jpg, 42.15306147136409, -72.54039938828703
IMG_14_1486.jpg, 42.15029545257075, -72.53427900906966
