item, latitude, longitude
IMG_0_1278.jpg, 39.033926530181354, -94.2144120303477
IMG_1_1278.jpg, 39.02585618859032, -94.20241995443625
IMG_2_1278.jpg, 39.02508295842284, -94.20416411412582
IMG_3_1278.jpg, 39.033865262712006, -94.21611875099607
IMG_4_1278.jpg, 39.03488439410884, -94.21788225931981
IMG_5_1278.jpg, 39.03181088743243, -94.2041009514025
IMG_6_1278.jpg, 39.03457731189867, -94.20812194648474
IMG_7_1278.jpg, 39.03523733088245, -94.19005631846275
IMG_8_1278.jpg, 39.025737953358195, -94.19844753603141
IMG_9_1278.jpg, 39.03436495330165, -94.2119978956259
IMG_10_1278.jpg, 39.0257913070649, -94.21931838648248
IMG_11_1278.jpg, 39.02062274564731, -94.18448554688113
IMG_12_1278.jpg, 39.02261817358493, -94.1897121851109
IMG_13_1278.jpg, 39.02829539560478, -94.19775378070398
IMG_14_1278.jpg, 39.03019875662612, -94.20413672408522
