item, latitude, longitude
IMG_0_181.jpg, 42.20948299642118, -72.63480166853894
IMG_1_181.jpg, 42.21062881087684, -72.62337096866352
IMG_2_181.jpg, 42.20901588817816, -72.63279574548561
IMG_3_181.jpg, 42.21057370543242, -72.63198333191893
IMG_4_181.jpg, 42.20956760883321, -72.62855023888076
IMG_5_181.jpg, 42.206022574382246, -72.6272971562937
IMG_6_181.jpg, 42.20797351573071, -72.61963383098619
IMG_7_181.jpg, 42.207699401366575, -72.6311690170209
IMG_8_181.jpg, 42.209731462644285, -72.62106390197427
IMG_9_181.jpg, 42.20818137488626, -72.62168420051415
IMG_10_181.jpg, 42.20861066542425, -72.63108638188594
IMG_11_181.jpg, 42.20833198517706, -72.6229948905242
IMG_12_181.jpg, 42.2063135151831, -72.62952959474399
IMG_13_181.jpg, 42.209689017208056, -72.62962777736459
IMG_14_181.jpg, 42.21062994120014, -72.62625677378318
