item, latitude, longitude
IMG_0_2731.jpg, 40.85716967874279, -73.88650670097455
IMG_1_2731.jpg, 40.856823321126576, -73.88663961803303
IMG_2_2731.jpg, 40.85668925012649, -73.88231175899226
IMG_3_2731.jpg, 40.856313950418404, -73.8834694635757
IMG_4_2731.jpg, 40.85553141366801, -73.88420811517561
IMG_5_2731.jpg, 40.85713424164325, -73.88357576984376
IMG_6_2731.jpg, 40.85479595050869, -73.88471712868765
IMG_7_2731.jpg, 40.85487734890114, -73.88473863992441
IMG_8_2731.jpg, 40.85574363480783, -73.88337369811968
IMG_9_2731.jpg, 40.856483131871215, -73.88473155109334
IMG_10_2731.jpg, 40.8566088685013, -73.88555870074312
IMG_11_2731.jpg, 40.85728485547704, -73.882996642621
IMG_12_2731.jpg, 40.85796852010979, -73.88391938722769
IMG_13_2731.jpg, 40.85546908144731, -73.88725614104428
IMG_14_2731.jpg, 40.85796296025787, -73.88496169006396
