item, latitude, longitude
IMG_0_2582.jpg, 43.010243751408915, -83.61606998089309
IMG_1_2582.jpg, 42.993938533981066, -83.63274763552963
IMG_2_2582.jpg, 42.992021049862686, -83.61709333070777
IMG_3_2582.jpg, 42.998027661751316, -83.61474292281477
IMG_4_2582.jpg, 42.999836091315466, -83.62395506831771
IMG_5_2582.jpg, 42.99240921683367, -83.61657169216264
IMG_6_2582.jpg, 43.004461966012784, -83.63310748660244
IMG_7_2582.jpg, 42.99343972383371, -83.62107352984226
IMG_8_2582.jpg, 43.01351147487704, -83.62995466972195
IMG_9_2582.jpg, 43.00422781810723, -83.6178954054459
IMG_10_2582.jpg, 43.00442803731232, -83.62034165920768
IMG_11_2582.jpg, 43.01225018805234, -83.62380674819
IMG_12_2582.jpg, 42.99196450931146, -83.64183078565449
IMG_13_2582.jpg, 43.000345850590286, -83.63350137635356
IMG_14_2582.jpg, 43.011229931796834, -83.63010539011115
