item, latitude, longitude
IMG_0_979.jpg, 40.89936586183864, -74.17060399528258
IMG_1_979.jpg, 40.9038660694466, -74.1681002352511
IMG_2_979.jpg, 40.902679147301534, -74.16875741164897
IMG_3_979.jpg, 40.90823596307005, -74.17371525197065
IMG_4_979.jpg, 40.90489778741312, -74.1687631143353
IMG_5_979.jpg, 40.90551749938709, -74.16819017875994
IMG_6_979.jpg, 40.90342464854742, -74.16787161187743
IMG_7_979.jpg, 40.90387371116416, -74.16626575324216
IMG_8_979.jpg, 40.903893587837274, -74.17016842523154
IMG_9_979.jpg, 40.904716821123486, -74.16699309861276
IMG_10_979.jpg, 40.90172454483307, -74.1713461084955
IMG_11_979.jpg, 40.899673848360855, -74.17057675826887
IMG_12_979.jpg, 40.90520858955245, -74.16842904262403
IMG_13_979.jpg, 40.90555764097517, -74.16944128979858
IMG_14_979.jpg, 40.90451459204607, -74.16651485813976
