item, latitude, longitude
IMG_0_659.jpg, 42.20000994380027, -72.69522895886746
IMG_1_659.jpg, 42.24502968271552, -72.70677391158482
IMG_2_659.jpg, 42.23981605025646, -72.69540207964263
IMG_3_659.jpg, 42.222708538216764, -72.71503555515652
IMG_4_659.jpg, 42.23052029850039, -72.68866905111435
IMG_5_659.jpg, 42.20382816859259, -72.73744979549183
IMG_6_659.jpg, 42.24377349159794, -72.72361324924158
IMG_7_659.jpg, 42.26496802118355, -72.70010134437665
IMG_8_659.jpg, 42.249146454298746, -72.71672525762628
IMG_9_659.jpg, 42.22167323596649, -72.73140459720126
IMG_10_659.jpg, 42.20204479503883, -72.77161327554992
IMG_11_659.jpg, 42.255729848628214, -72.73152152039945
IMG_12_659.jpg, 42.213445570243756, -72.71649869678622
IMG_13_659.jpg, 42.23039724058764, -72.6876183979154
IMG_14_659.jpg, 42.25327196276366, -72.7172616706873
