item, latitude, longitude
IMG_0_1585.jpg, 42.88008862934939, -78.85932377550958
IMG_1_1585.jpg, 42.88363814844275, -78.86098756556304
IMG_2_1585.jpg, 42.88110686571807, -78.8623143865439
IMG_3_1585.jpg, 42.88158808912301, -78.85494328030406
IMG_4_1585.jpg, 42.87976063093645, -78.85510948423084
IMG_5_1585.jpg, 42.88107102168447, -78.86005684175176
IMG_6_1585.jpg, 42.880472787740075, -78.86130846662068
IMG_7_1585.jpg, 42.88567500010954, -78.86765005971408
IMG_8_1585.jpg, 42.88393759125877, -78.86375734720758
IMG_9_1585.jpg, 42.879601394074996, -78.85727419407682
IMG_10_1585.jpg, 42.88162883403079, -78.85958076990306
IMG_11_1585.jpg, 42.88501353140202, -78.8670467684374
IMG_12_1585.jpg, 42.884826536589124, -78.8605044912541
IMG_13_1585.jpg, 42.882336006523026, -78.86542398609757
IMG_14_1585.jpg, 42.88394769097648, -78.86420303356677
