item, latitude, longitude
IMG_0_0.jpg, 36.16185713797094, -115.12309079756625
IMG_1_0.jpg, 36.16255530020797, -115.11676556612991
IMG_2_0.jpg, 36.15894441736116, -115.12315594302274
IMG_3_0.jpg, 36.1650969926523, -115.11647496108338
IMG_4_0.jpg, 36.16590885615177, -115.11776847962703
IMG_5_0.jpg, 36.16443460144167, -115.1168156206984
IMG_6_0.jpg, 36.16533044918299, -115.11856810349566
IMG_7_0.jpg, 36.164252112809066, -115.11814738680893
IMG_8_0.jpg, 36.16623064059953, -115.12466539792236
IMG_9_0.jpg, 36.16385957747445, -115.11960416447197
IMG_10_0.jpg, 36.158933906845704, -115.12000534848409
IMG_11_0.jpg, 36.16511549176889, -115.1241804149155
IMG_12_0.jpg, 36.165232281678286, -115.12023931135727
IMG_13_0.jpg, 36.159454345023306, -115.12272847538047
IMG_14_0.jpg, 36.16129766743157, -115.12203111954148
