item, latitude, longitude
IMG_0_7077.jpg, 32.74954703296245, -117.08462346814764
IMG_1_7077.jpg, 32.749659812420155, -117.0826859525861
IMG_2_7077.jpg, 32.7494014314191, -117.08693514587686
IMG_3_7077.jpg, 32.75677150279603, -117.0796214533994
IMG_4_7077.jpg, 32.75196469732941, -117.08613411959286
IMG_5_7077.jpg, 32.756106923139775, -117.08517873776738
IMG_6_7077.jpg, 32.75636158370956, -117.08084949631997
IMG_7_7077.jpg, 32.749730138488005, -117.07988408182783
IMG_8_7077.jpg, 32.752702071185375, -117.07993971214567
IMG_9_7077.jpg, 32.74963789164735, -117.08470401083687
IMG_10_7077.jpg, 32.75367288780733, -117.08406513370656
IMG_11_7077.jpg, 32.751561008194045, -117.08453505657745
IMG_12_7077.jpg, 32.75373817301049, -117.08518921185063
IMG_13_7077.jpg, 32.75036885634715, -117.08349263097527
IMG_14_7077.jpg, 32.74978629115701, -117.08513713557322
