item, latitude, longitude
IMG_0_599.jpg, 30.510336949988837, -91.13280953511165
IMG_1_599.jpg, 30.507172751626747, -91.13443453953418
IMG_2_599.jpg, 30.52385013007915, -91.12872159182061
IMG_3_599.jpg, 30.51556794837119, -91.13708218171635
IMG_4_599.jpg, 30.517308972773307, -91.1372007335521
IMG_5_599.jpg, 30.52219202000656, -91.14041097279942
IMG_6_599.jpg, 30.52409551020742, -91.13635531331626
IMG_7_599.jpg, 30.52007020116068, -91.12957991991334
IMG_8_599.jpg, 30.524088214643147, -91.13197524284648
IMG_9_599.jpg, 30.517607331712906, -91.12950856803751
IMG_10_599.jpg, 30.520801650451496, -91.12403352053178
IMG_11_599.jpg, 30.520420892064703, -91.14450633804718
IMG_12_599.jpg, 30.511850995194024, -91.1382138603364
IMG_13_599.jpg, 30.51273090891594, -91.14546585448122
IMG_14_599.jpg, 30.51788321656758, -91.1291782344583
